#OTU ID	CZ.MB96	CZ.MB83	CZ.MB119	CZ.MB43	CZ.MB9	CZ.MB14	CZ.MB84	CZ.MB97	CZ.MB3	CZ.MB106	CZ.MB76	CZ.MB18	CZ.MB38	CZ.MB125	CZ.MB12	CZ.MB117	CZ.MB121	CZ.MB11	CZ.MB56	CZ.MB67	CZ.MB134	CZ.MB129	CZ.MB82	CZ.MB33	CZ.MB10	CZ.MB91	CZ.MB13	CZ.MB87	CZ.MB112	CZ.MB90	CZ.MB57	CZ.MB89	CZ.MB75	CZ.MB132	CZ.MB19	CZ.MB80	CZ.MB31	CZ.MB105	CZ.MB108	CZ.MB79	CZ.MB93	CZ.MB70	CZ.MB42	CZ.MB20	CZ.MB69	CZ.MB122	CZ.MB118	CZ.MB113	CZ.MB27	CZ.MB136	CZ.MB124	CZ.MB39	CZ.MB7	CZ.MB29	CZ.MB16	CZ.MB86	CZ.MB126	CZ.MB58	CZ.MB44	CZ.MB102	CZ.MB34	CZ.MB135	CZ.MB99	CZ.MB60	CZ.MB92	CZ.MB114	CZ.MB71	CZ.MB68	CZ.MB45	CZ.MB59	CZ.MB130	CZ.MB77	CZ.MB116	CZ.MB40	CZ.MB17	CZ.MB123	CZ.MB23	CZ.MB24	CZ.MB94	CZ.MB5	CZ.MB2	CZ.MB22	CZ.MB128	CZ.MB30	CZ.MB35	CZ.MB115	CZ.MB104	CZ.MB54	CZ.MB107	CZ.MB103	CZ.MB78	CZ.MB53	CZ.MB55	CZ.MB41	CZ.MB32	CZ.MB64	CZ.MB85	CZ.MB95	CZ.MB133	CZ.MB66	CZ.MB61	CZ.MB73	CZ.MB110	CZ.MB4	CZ.MB37	CZ.MB65	CZ.MB100	CZ.MB50	CZ.MB88	CZ.MB111	CZ.MB28	CZ.MB109	CZ.MB8	CZ.MB25	CZ.MB36	CZ.MB26	CZ.MB120	CZ.MB63	CZ.MB6	CZ.MB98	CZ.MB21	CZ.MB62	CZ.MB52	CZ.MB127	CZ.MB46	CZ.MB49	CZ.MB47	CZ.MB72	CZ.MB48	CZ.MB101	CZ.MB131	CZ.MB51	CZ.MB1	CZ.MB81
NR_037118.1 Bifidobacterium gallicum strain P6 16S ribosomal RNA gene, partial sequence	3	1	0	0	0	1	0	0	0	0	5	0	0	2502	0	0	0	0	5	1	1	476	1	1	0	0	0	1	0	0	0	0	1080	2	0	1	2	2	0	2	1	0	0	601	0	0	0	1	0	458	603	0	0	1	1	0	1887	0	2972	0	0	2016	701	0	0	0	448	2	451	0	0	2	0	0	0	245	312	705	0	0	0	1160	1230	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	2	0	1276	1	0	0	0	556	0	0	0	0	1	0	0	0	1	0	0	1	196	7000	0	1	1345	374	0	2	574	3	1	0	0	0	0
NR_037115.2 Bifidobacterium dentium strain B764 16S ribosomal RNA gene, partial sequence	1	0	0	0	0	0	0	0	0	3	0	0	0	1594	0	0	0	0	1852	0	0	726	2	0	0	0	1	0	0	0	0	0	773	4	0	0	666	0	824	0	0	0	0	0	0	0	0	0	0	193	1731	0	96	0	0	154	1874	0	16	1	0	161	194	1	0	0	0	0	6	0	0	1	0	0	0	1	140	1	1	1	0	105	768	5	0	0	0	3	0	1	0	0	2554	1	228	0	0	0	96	0	1	78	0	0	0	0	242	0	0	0	1	0	0	1	1	0	0	0	0	1	1127	1	0	894	3	0	2	259	0	0	0	0	0	0
NR_041305.1 Kandleria vitulina strain JCM 1143 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
NR_040956.1 Lactococcus lactis subsp. hordniae strain NCDO 2181 16S ribosomal RNA gene, partial sequence	0	0	1	0	5	3	0	0	0	0	3	0	0	55	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	4	0	0	3	0	0	9	19	0	0	0	25	0	0	2	3	0	10	95	180	0	0	0	0	3	106	0	39	5	0	0	2	2	6	6	1	0	0	13	10	1	0	1	0	0	0	1	11	0	0	57	1	0	1	75	0	0	0	270	1	0	0	5	4	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	125	0	0	10	38	10	0	0	0	0	0
NR_040814.1 Leuconostoc pseudomesenteroides strain NRIC 1777 16S ribosomal RNA gene, partial sequence	0	0	0	0	2	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	55	0	0	14	60	0	1	0	0	0	144	0	0	0	0	0	1	73	150	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	877	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	1252	0	0	0	14	0	0	0	66	0	0	0	0	0	0
NR_040811.1 Leuconostoc carnosum strain NRIC 1722 16S ribosomal RNA gene, complete sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_040867.1 Bifidobacterium animalis subsp. lactis strain YIT 4121 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	5	0	4	0	0	5	0	0	0	0	1	0	2	0	0	0	0	0	0	0	5	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	3	0	0	0	0	0
NR_040898.1 Aquaspirillum arcticum strain IAM 14963 16S ribosomal RNA gene, partial sequence	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_041017.1 Azonexus caeni strain Slu-05 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	17	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_040987.1 Cupriavidus pinatubonensis strain 1245 16S ribosomal RNA gene, complete sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_041236.1 Lutispora thermophila strain EBR46 16S ribosomal RNA gene, complete sequence	1	0	0	0	0	3	0	0	0	0	0	0	13	0	11	0	0	2	0	0	0	0	3	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	2	0	0	0	0	0	0	0	0	13	0	0	0	40	0	0	0	0	3	0	0	0	0	2	0	0	9	0	0	0	2	2	0	0	0	0	0	0	0	0	5	0	0
NR_041056.1 Prevotella multiformis strain PPPA21 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_041304.1 Sharpea azabuensis strain ST18 16S ribosomal RNA gene, partial sequence	1	0	0	0	3	0	1	0	0	0	0	1	1	3437	0	0	0	2	0	1	0	895	1	0	0	0	0	0	1	0	1	0	23448	1	0	2	1	0	1	1	3	0	0	4	0	0	1	1	0	654	143	0	0	0	0	0	2146	0	21	1	0	64	5250	0	0	0	0	0	223	0	1	0	0	0	0	6	681	399	0	1	0	10	2101	0	1	1	0	1	0	0	1	0	1	0	0	1	3	0	0	0	0	15	0	0	0	3	1148	0	2	0	0	0	0	1	0	1	0	1	0	0	55	0	2	3035	749	0	0	675	0	0	0	0	0	0
NR_041590.1 Megamonas funiformis strain YIT 11815 16S ribosomal RNA gene, partial sequence	0	1	0	0	2	0	0	0	0	0	193	0	0	399	0	1	2	1	0	0	0	137	0	0	0	0	0	0	2	1	0	0	934	1	0	0	0	0	0	0	1	1	0	215	1	0	1	0	1	1946	597	1	0	0	0	0	341	0	2772	0	1	6615	107	1	0	0	12	0	93	0	454	0	1	0	0	1	811	3758	0	0	0	1078	2603	2	0	0	1	2	0	2	26	1	1	0	1	0	0	0	1	1	1	289	0	1	0	1	1837	0	1	0	3	0	0	1	0	0	0	2	0	68	1445	0	0	233	27	0	0	905	48	0	1	0	0	0
NR_041364.1 Prevotella stercorea strain CB35 16S ribosomal RNA gene, partial sequence	2397	2	1143	716	1749	236	17	1395	44	9	1470	716	18	406	64	742	1832	35	479	905	1770	584	253	34	89	115	39	12	135	222	22	50	784	14	608	65	62	5	639	2	897	4091	3458	2112	1353	739	670	16	2	2486	1559	457	853	15	531	527	1580	390	2067	7	176	1685	1792	93	195	44	3565	3180	3445	223	2406	6182	1270	1064	700	3246	2274	436	2862	1	11	368	1148	1	288	130	3	9	4	1	4852	2	95	2763	41	3404	40	401	1140	860	57	1603	817	23	84	835	2180	66	154	56	6	3	8	0	72	1	928	1215	7	424	2574	259	133	351	578	0	2205	769	751	1	2	61	39	7
NR_041351.1 Bacteroides dorei strain 175 16S ribosomal RNA gene, partial sequence	68	83	6	56	0	0	0	3	0	0	76	26	0	1	0	112	29	0	194	7	0	3	0	0	0	1	0	0	1	0	0	2	0	0	3	0	84	15	36	1	0	43	481	4	285	6	115	0	0	93	1	0	59	163	66	18	1	0	41	0	0	346	0	0	4	0	30	62	0	0	67	298	39	114	3	15	0	27	81	660	0	8	0	9	0	1	0	0	1	1	284	7	29	57	333	114	13	23	33	48	0	0	0	112	0	194	1	0	0	6	0	1	0	0	0	0	7	1	0	13	6	6	0	0	1	0	49	0	15	0	0	0	0	0
NR_041320.1 Pelotomaculum isophthalicicum strain JI 16S ribosomal RNA gene, complete sequence	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_041313.1 Bacteroides finegoldii strain 199 16S ribosomal RNA gene, partial sequence	3	0	0	0	0	0	0	5	0	0	8	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	76	0	16	2	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	11	0	0	22	45	0	0	0	0	0	1	0	165	0	0	0	6	0	0	0	0	0	0	48	0	0	1	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	15	30	0	20	26	40	0	0	0
NR_041348.1 Bifidobacterium tsurumiense strain OMB115 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	3	0	3	0	0	2	6	0	0	0	0	0	0	0	0	1	0	0	0	1	1	4	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	1	5	0	1	1	2	0	0	0	0	0
NR_041328.1 Staphylococcus sciuri subsp. rodentium strain GTC 844 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_041464.1 Parabacteroides johnsonii strain M-165 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	1	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	16	15	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	2	0	0	0	0	0	0	0	0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	6	0	0	0	0	0	0	0
NR_041461.1 Bacteroides coprophilus strain CB42 16S ribosomal RNA gene, partial sequence	1	0	0	9	0	0	0	9	0	0	0	4	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	24	20	0	16	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_041509.1 Lactobacillus composti strain NRIC 0689 16S ribosomal RNA gene, partial sequence	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	4	0	0	0	0	0	0
NR_041497.1 [Clostridium] sufflavum strain CDT-1 16S ribosomal RNA gene, partial sequence	1	1	0	0	0	2	38	0	2	15	0	2	9	0	5	1	0	4	36	0	0	0	2	9	1	15	2	46	5	7	6	7	0	9	0	14	22	13	13	0	28	0	1	0	3	0	0	1	19	0	0	31	6	18	0	0	0	0	0	13	0	0	0	8	6	10	0	1	0	23	0	0	0	0	0	0	0	0	0	2	32	0	0	21	25	61	17	6	4	5	0	12	15	0	9	0	14	0	1	0	39	0	0	12	17	2	0	2	0	0	8	19	6	0	18	13	0	26	17	0	0	6	7	0	0	0	0	0	0	0	0	20	2	8
NR_041498.1 Lactobacillus hayakitensis strain KBL13 16S ribosomal RNA gene, partial sequence	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NR_041521.1 Rummeliibacillus pycnus strain NBRC 101231 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_041527.1 Citrobacter youngae strain GTC 1314 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
NR_041691.1 Butyricimonas virosa strain MT12 16S ribosomal RNA gene, partial sequence	2	3	0	3	6	0	2	0	0	0	6	1	0	0	0	4	7	1	7	0	4	0	0	0	3	2	3	1	0	2	1	0	0	0	3	0	0	0	0	5	0	11	0	0	5	9	7	0	0	1	0	0	2	8	0	3	0	6	0	0	1	0	0	0	0	0	1	0	0	0	4	12	0	0	0	1	0	23	0	3	0	0	0	1	0	0	0	2	1	0	106	1	0	3	3	1	7	1	0	5	1	0	3	6	0	0	0	0	11	0	0	10	6	0	1	0	0	0	1	0	0	0	0	0	1	0	4	0	0	3	3	0	0	0
NR_041666.1 Dialister succinatiphilus strain YIT 11850 16S ribosomal RNA gene, partial sequence	0	18	149	0	312	0	1302	1	202	182	23	1	0	75	0	19	0	9	395	196	80	1273	1091	190	54	1	11	2803	13	16	29	2	630	1008	0	753	301	34	573	1	0	0	1	119	0	0	2	0	120	392	36	2	441	258	5	422	239	14	33	244	23	192	122	10	0	0	60	403	13	1	88	112	67	1	37	79	805	617	36	0	109	114	684	0	52	0	162	188	8	7	414	116	732	700	178	54	232	1	113	2	0	98	27	79	0	1	197	293	12	6	156	127	196	1	10	520	276	1	150	1766	43	0	505	59	307	0	77	161	29	2	0	93	649	48
NR_041611.1 Lactobacillus ruminis strain NBRC 102161 16S ribosomal RNA gene, partial sequence	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_041591.1 Sutterella parvirubra strain YIT 11816 16S ribosomal RNA gene, partial sequence	3	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	7	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	1	0	1	0	0	0	0	0
NR_041667.1 Parasutterella excrementihominis strain YIT 11859 16S ribosomal RNA gene, partial sequence	1	0	0	8	0	0	0	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	5	1	0	0	0	0	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_041882.1 Robinsoniella peoriensis strain PPC31 16S ribosomal RNA gene, complete sequence	154	187	0	69	45	12	122	33	13	59	1	131	2	0	74	6	90	0	41	0	0	0	107	236	0	114	0	271	119	5	549	8	0	22	50	82	71	135	149	1	139	33	40	4	60	45	0	112	19	103	1	500	46	208	0	19	0	3	1	78	3	0	0	32	75	18	37	5	2	7	0	0	0	0	0	116	0	0	0	5	19	0	4	29	4	97	31	5	41	13	0	118	55	2	80	0	105	0	36	0	175	2	3	187	140	0	0	63	22	18	0	671	45	1	161	152	0	100	7	0	0	72	45	1	0	0	0	1	0	3	0	138	50	73
NR_041778.1 Desulfovibrio piger strain ATCC 29098 16S ribosomal RNA gene, complete sequence	266	84	15	92	549	25	2	72	4	6	180	250	826	64	215	41	267	70	1113	34	264	0	17	39	10	504	78	212	1195	179	25	195	4	3	90	34	179	16	336	99	683	1178	84	39	379	70	0	672	14	36	39	1133	57	104	12	372	0	943	35	1	180	35	42	538	138	1018	147	20	9	124	32	91	32	44	13	163	2	5	30	2	7	30	25	3	211	1806	2	2	22	1	74	18	407	6	101	10	551	10	153	9	830	68	118	27	214	53	43	11	349	852	9	50	55	7	99	8	13	752	14	24	1	901	25	17	6	7	35	0	17	18	5	3	11	10
NR_041707.1 Enterococcus saccharolyticus strain ATCC 43076 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	1	0	0	0	4	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	16	0	1	32	1	0	0	0	7	0	1	0	11	4	2	0	0	18	0	0	0	0	0	173	4	0	0	0	0	0	3	1	5	0	0	1	0	0	0	0	0	2	0	178	0	0	0	3	86	0	0	0	0	0	0	0	0	0	0	0	0	65	1	0	0	10	0	0	9	4	1	0	0	0	0	0
NR_041708.1 Enterococcus columbae strain DSM 7374 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_041759.1 Herbaspirillum rubrisubalbicans strain ICMP 5777 16S ribosomal RNA gene, partial sequence	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
NR_041825.1 Helicobacter marmotae strain MIT 98-6070 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0
NR_041879.1 Veillonella dispar strain ATCC 17748 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NR_041941.1 Anaerococcus tetradius strain CCUG 46590 16S ribosomal RNA gene, partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
